,Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,GSMA Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id,Metric,id,Attribute,id,"Market, Operator",Q1 2000,Q2 2000,Q3 2000,Q4 2000,Q1 2001,Q2 2001,Q3 2001,Q4 2001,Q1 2002,Q2 2002,Q3 2002,Q4 2002,Q1 2003,Q2 2003,Q3 2003,Q4 2003,Q1 2004,Q2 2004,Q3 2004,Q4 2004,Q1 2005,Q2 2005,Q3 2005,Q4 2005,Q1 2006,Q2 2006,Q3 2006,Q4 2006,Q1 2007,Q2 2007,Q3 2007,Q4 2007,Q1 2008,Q2 2008,Q3 2008,Q4 2008,Q1 2009,Q2 2009,Q3 2009,Q4 2009,Q1 2010,Q2 2010,Q3 2010,Q4 2010,Q1 2011,Q2 2011,Q3 2011,Q4 2011,Q1 2012,Q2 2012,Q3 2012,Q4 2012,Q1 2013,Q2 2013,Q3 2013,Q4 2013,Q1 2014,Q2 2014,Q3 2014,Q4 2014,Q1 2015,Q2 2015,Q3 2015,Q4 2015,Q1 2016,Q2 2016,Q3 2016,Q4 2016,Q1 2017,Q2 2017,Q3 2017,Q4 2017,Q1 2018,Q2 2018,Q3 2018,Q4 2018,Q1 2019,Q2 2019,Q3 2019,Q4 2019,Q1 2020,Q2 2020,Q3 2020,Q4 2020
190,"Connections, including cellular M2M",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,"Connections, including cellular M2M",0,Total,,Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,595,314","19,329,302","19,106,574","19,299,455","19,219,714","20,455,863","21,989,641","23,493,967","23,879,633","24,648,668","25,482,130","26,954,081","27,167,104","26,278,603","26,629,002","27,262,988","27,678,712","28,527,844","30,515,483","32,206,829","33,524,909","34,853,638","36,686,021","38,758,731","38,353,131","37,717,939","39,020,003","40,558,933","41,624,419","42,649,951","43,653,639","44,618,828","45,529,354","46,375,174","47,197,731","48,008,727","48,797,452","49,542,472","50,276,350","51,005,892","51,724,237","52,420,080","53,101,306","53,775,163"
190,"Connections, including cellular M2M",0,Total,93,Airtel (Bharti Airtel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,700,432","4,924,899","5,903,101","6,022,799","5,929,379","6,406,185","6,836,790","6,996,182","7,108,690","7,507,828","8,005,291","8,360,002","8,444,268","8,523,982","8,777,184","9,001,084","9,179,042","9,251,775","9,552,517","9,558,758","9,711,397","10,286,560","10,895,773","11,055,980","10,724,370","10,914,498","11,325,666","11,742,422","11,900,378","12,043,082","12,179,395","12,311,902","12,442,536","12,565,132","12,685,160","12,803,820","12,919,697","13,029,816","13,138,500","13,246,272","13,352,031","13,454,358","13,554,414","13,653,264"
190,"Connections, including cellular M2M",0,Total,1421,BOL Mobile (Benson Informatics)  (Closed Q2 2013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,190","2,406","2,571","2,396","2,074","1,670","1,708","1,558","1,221","1,050",924,725,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,"Connections, including cellular M2M",0,Total,2033,Sasatel (Dovetel)  (Closed Q2 2012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,825","16,452","23,071","24,827","8,498","6,995","7,461","5,824","4,810",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,"Connections, including cellular M2M",0,Total,279,Tigo (Millicom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,075,672","4,393,568","4,575,534","4,477,510","4,671,263","4,941,187","5,263,330","5,450,766","5,497,833","5,613,000","5,912,000","6,043,000","6,067,000","5,965,000","5,888,000","6,002,000","6,277,000","6,570,272","7,235,432","8,192,853","8,701,629","9,473,034","9,982,077","10,430,437","10,575,043","9,512,032","9,720,686","10,006,878","10,257,948","10,505,037","10,749,646","10,984,739","11,204,785","11,409,341","11,608,523","11,805,265","11,996,986","12,178,425","12,357,508","12,535,906","12,711,949","12,882,862","13,050,578","13,216,885"
190,"Connections, including cellular M2M",0,Total,1829,TTCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106,211","99,582","98,770","86,965","66,899","66,899","62,263","66,214","66,238","67,807","60,887","55,515","51,528","49,591","51,787","51,831","71,790","145,983","152,310","156,227","160,803","163,853","165,460","165,460","166,779","172,485","181,372","189,890","196,601","202,642","208,392","214,014","219,454","224,522","229,426","234,194","238,784","243,082","247,223","251,188","254,928","258,412","261,682","264,770"
190,"Connections, including cellular M2M",0,Total,591,Zantel (Millicom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,417,076","1,873,601","1,571,411","1,700,875","1,338,924","1,354,213","1,358,713","1,523,683","1,497,002","2,348,200","2,480,652","3,074,953","3,062,008","1,989,116","1,792,448","1,810,279","1,744,882","1,714,979","1,774,400","1,721,848","1,739,064","1,635,125","1,571,118","1,374,441","1,310,482","1,223,486","1,162,487","1,127,557","1,160,314","1,240,594","1,340,572","1,430,513","1,504,212","1,575,312","1,645,900","1,715,628","1,783,437","1,848,135","1,912,337","1,976,444","2,039,819","2,101,570","2,162,389","2,222,931"
190,"Connections, including cellular M2M",0,Total,553,Vodacom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,277,908","8,018,794","6,932,116","6,984,083","7,202,677","7,678,714","8,459,376","9,449,740","9,703,839","9,110,543","9,020,776","9,417,486","9,536,572","9,742,914","10,108,783","10,384,194","10,389,048","10,753,102","11,441,805","11,947,297","12,321,464","12,157,966","12,696,253","12,903,392","12,579,267","12,279,677","12,481,739","12,874,899","13,125,498","13,339,195","13,538,583","13,738,384","13,937,735","14,125,297","14,309,939","14,494,043","14,675,440","14,849,216","15,022,319","15,195,782","15,367,885","15,536,228","15,702,689","15,869,070"
190,"Connections, including cellular M2M",0,Total,3194,Smile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,"1,600","2,400","5,200","8,000","10,800","13,600","16,950","20,300","23,650","27,000","30,645","34,320","38,114","42,000","45,934","49,887","53,896","58,000","62,181","66,341","70,563","74,793","78,984","83,070","87,171","91,271","95,333","99,273","103,201","107,092","110,898","114,590","118,210","121,797"
190,"Connections, including cellular M2M",0,Total,5809,Smart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"71,433","335,369","602,846","859,907","1,102,780","1,337,226","1,560,343","1,152,908","1,228,022","1,340,167","1,474,818","1,599,497","1,708,955","1,809,504","1,908,547","2,007,653","2,102,154","2,195,139","2,286,423","2,374,598","2,458,013","2,540,178","2,621,721","2,701,849","2,779,370","2,855,164","2,930,034"
190,"Connections, including cellular M2M",0,Total,5929,Halotel (Viettel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,226,678","1,798,348","2,337,852","2,753,990","3,084,469","3,322,002","3,544,105","3,756,984","3,955,936","4,133,995","4,290,346","4,436,473","4,578,083","4,713,177","4,836,512","4,955,084","5,071,487","5,184,878","5,292,690","5,396,180","5,496,412"
190,"Connections, including cellular M2M",1251,Cellular M2M,,Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,007","11,195","13,835","17,138","21,088","25,488","30,530","36,285","42,779","49,881","57,525","65,676","74,227","83,045","92,415","102,353","112,748","123,347","134,620","146,704","159,482","172,597","186,523","201,327","216,887","232,994","249,772","267,382","285,577","303,979","323,307","343,692","364,969","386,583","409,205","432,824","457,190","481,766","507,358","533,982","561,362","589,191","617,760","647,400"
190,"Connections, including cellular M2M",1251,Cellular M2M,93,Airtel (Bharti Airtel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,020","1,239","1,467","1,708","1,962","2,220","2,489","2,764","3,040","3,317","3,602","3,907","4,228","4,555","4,899","5,260","5,628","5,997","6,382","6,781","7,192","7,603","8,031","8,475","8,932","9,396","9,871","10,366","10,874","11,383","11,912","12,460","13,023","13,587","14,171","14,777","15,398","16,020","16,665","17,333","18,017","18,710","19,418","20,151"
190,"Connections, including cellular M2M",1251,Cellular M2M,553,Vodacom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,908","9,794","12,116","15,083","18,677","22,714","27,376","32,740","38,839","45,543","52,776","60,486","68,572","76,914","85,783","95,194","105,048","115,102","125,805","137,297","149,464","161,966","175,253","189,392","204,267","219,677","235,739","252,603","270,031","287,663","306,189","325,742","346,164","366,920","388,652","411,346","434,763","458,388","482,992","508,592","534,922","561,686","589,166","617,677"
190,"Connections, including cellular M2M",1251,Cellular M2M,591,Zantel (Millicom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,162,252,347,449,554,665,781,900,"1,021","1,147","1,283","1,427","1,576","1,733","1,899","2,072","2,248","2,433","2,626","2,826","3,028","3,239","3,460","3,688","3,921","4,162","4,413","4,672","4,933","5,206","5,490","5,782","6,076","6,382","6,701","7,029","7,358","7,701","8,057","8,423","8,795","9,176","9,572"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,"% connections, including cellular M2M",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,"% connections, including cellular M2M",1251,Cellular M2M,,Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05%,0.06%,0.07%,0.09%,0.11%,0.12%,0.14%,0.15%,0.18%,0.20%,0.23%,0.24%,0.27%,0.32%,0.35%,0.38%,0.41%,0.43%,0.44%,0.46%,0.48%,0.50%,0.51%,0.52%,0.57%,0.62%,0.64%,0.66%,0.69%,0.71%,0.74%,0.77%,0.80%,0.83%,0.87%,0.90%,0.94%,0.97%,1.01%,1.05%,1.09%,1.12%,1.16%,1.20%
312,"% connections, including cellular M2M",1251,Cellular M2M,93,Airtel (Bharti Airtel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02%,0.03%,0.02%,0.03%,0.03%,0.03%,0.04%,0.04%,0.04%,0.04%,0.05%,0.05%,0.05%,0.05%,0.06%,0.06%,0.06%,0.06%,0.07%,0.07%,0.07%,0.07%,0.07%,0.08%,0.08%,0.09%,0.09%,0.09%,0.09%,0.09%,0.10%,0.10%,0.10%,0.11%,0.11%,0.12%,0.12%,0.12%,0.13%,0.13%,0.13%,0.14%,0.14%,0.15%
312,"% connections, including cellular M2M",1251,Cellular M2M,591,Zantel (Millicom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01%,0.01%,0.02%,0.02%,0.03%,0.04%,0.05%,0.05%,0.06%,0.04%,0.05%,0.04%,0.05%,0.08%,0.10%,0.10%,0.12%,0.13%,0.14%,0.15%,0.16%,0.19%,0.21%,0.25%,0.28%,0.32%,0.36%,0.39%,0.40%,0.40%,0.39%,0.38%,0.38%,0.39%,0.39%,0.39%,0.39%,0.40%,0.40%,0.41%,0.41%,0.42%,0.42%,0.43%
312,"% connections, including cellular M2M",1251,Cellular M2M,553,Vodacom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11%,0.12%,0.17%,0.22%,0.26%,0.30%,0.32%,0.35%,0.40%,0.50%,0.59%,0.64%,0.72%,0.79%,0.85%,0.92%,1.01%,1.07%,1.10%,1.15%,1.21%,1.33%,1.38%,1.47%,1.62%,1.79%,1.89%,1.96%,2.06%,2.16%,2.26%,2.37%,2.48%,2.60%,2.72%,2.84%,2.96%,3.09%,3.22%,3.35%,3.48%,3.62%,3.75%,3.89%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,"Net additions, including cellular M2M",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,"Net additions, including cellular M2M",0,Total,,Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"312,522","1,733,988","-222,728","192,881","-79,741","1,236,149","1,533,778","1,504,326","385,666","769,035","833,462","1,471,951","213,023","-888,501","350,399","633,986","415,724","849,132","1,987,639","1,691,346","1,318,080","1,328,729","1,832,383","2,072,710","-405,600","-635,192","1,302,064","1,538,930","1,065,486","1,025,532","1,003,688","965,189","910,526","845,820","822,557","810,996","788,725","745,020","733,878","729,542","718,345","695,843","681,226","673,857"
309,"Net additions, including cellular M2M",0,Total,93,Airtel (Bharti Airtel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-210,371","224,467","978,202","119,698","-93,420","476,806","430,605","159,392","112,508","399,138","497,463","354,711","84,266","79,714","253,202","223,900","177,958","72,733","300,742","6,241","152,639","575,163","609,213","160,207","-331,610","190,128","411,168","416,756","157,956","142,704","136,313","132,507","130,634","122,596","120,028","118,660","115,877","110,119","108,684","107,772","105,759","102,327","100,056","98,850"
309,"Net additions, including cellular M2M",0,Total,1421,BOL Mobile (Benson Informatics)  (Closed Q2 2013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,-784,165,-175,-322,-404,38,-150,-337,-171,-126,-199,-197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,"Net additions, including cellular M2M",0,Total,2033,Sasatel (Dovetel)  (Closed Q2 2012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,879","1,627","6,619","1,756","-16,329","-1,503",466,"-1,637","-1,014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,"Net additions, including cellular M2M",0,Total,279,Tigo (Millicom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"97,215","317,896","181,966","-98,024","193,753","269,924","322,143","187,436","47,067","115,167","299,000","131,000","24,000","-102,000","-77,000","114,000","275,000","293,272","665,160","957,421","508,776","771,405","509,043","448,360","144,606","-1,063,011","208,654","286,192","251,070","247,089","244,609","235,093","220,046","204,556","199,182","196,742","191,721","181,439","179,083","178,398","176,043","170,913","167,716","166,307"
309,"Net additions, including cellular M2M",0,Total,1829,TTCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-9,470","-6,629",-812,"-11,805","-20,066",0,"-4,636","3,951",24,"1,569","-6,920","-5,372","-3,987","-1,937","2,196",44,"19,959","74,193","6,327","3,917","4,576","3,050","1,607",0,"1,319","5,706","8,887","8,518","6,711","6,041","5,750","5,622","5,440","5,068","4,904","4,768","4,590","4,298","4,141","3,965","3,740","3,484","3,270","3,088"
309,"Net additions, including cellular M2M",0,Total,591,Zantel (Millicom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38,481","456,525","-302,190","129,464","-361,951","15,289","4,500","164,970","-26,681","851,198","132,452","594,301","-12,945","-1,072,892","-196,668","17,831","-65,397","-29,903","59,421","-52,552","17,216","-103,939","-64,007","-196,677","-63,959","-86,996","-60,999","-34,930","32,757","80,280","99,978","89,941","73,699","71,100","70,588","69,728","67,809","64,698","64,202","64,107","63,375","61,751","60,819","60,542"
309,"Net additions, including cellular M2M",0,Total,553,Vodacom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"393,699","740,886","-1,086,678","51,967","218,594","476,037","780,662","990,364","254,099","-593,296","-89,767","396,710","119,086","206,342","365,869","275,411","4,854","364,054","688,703","505,492","374,167","-163,498","538,287","207,139","-324,125","-299,590","202,062","393,160","250,599","213,697","199,388","199,801","199,351","187,562","184,642","184,104","181,397","173,776","173,103","173,463","172,103","168,343","166,461","166,381"
309,"Net additions, including cellular M2M",0,Total,3194,Smile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,360",800,"2,800","2,800","2,800","2,800","3,350","3,350","3,350","3,350","3,645","3,675","3,794","3,886","3,934","3,953","4,009","4,104","4,181","4,160","4,222","4,230","4,191","4,086","4,101","4,100","4,062","3,940","3,928","3,891","3,806","3,692","3,620","3,587"
309,"Net additions, including cellular M2M",0,Total,5809,Smart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"263,936","267,477","257,061","242,873","234,446","223,117","-407,435","75,114","112,145","134,651","124,679","109,458","100,549","99,043","99,106","94,501","92,985","91,284","88,175","83,415","82,165","81,543","80,128","77,521","75,794","74,870"
309,"Net additions, including cellular M2M",0,Total,5929,Halotel (Viettel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"571,670","539,504","416,138","330,479","237,533","222,103","212,879","198,952","178,059","156,351","146,127","141,610","135,094","123,335","118,572","116,403","113,391","107,812","103,490","100,232"
309,"Net additions, including cellular M2M",1251,Cellular M2M,,Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,995","2,188","2,640","3,303","3,950","4,400","5,042","5,755","6,494","7,102","7,644","8,151","8,551","8,818","9,370","9,938","10,395","10,599","11,273","12,084","12,778","13,115","13,926","14,804","15,560","16,107","16,778","17,610","18,195","18,402","19,328","20,385","21,277","21,614","22,622","23,619","24,366","24,576","25,592","26,624","27,380","27,829","28,569","29,640"
309,"Net additions, including cellular M2M",1251,Cellular M2M,93,Airtel (Bharti Airtel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,219,228,241,254,258,269,275,276,277,285,305,321,327,344,361,368,369,385,399,411,411,428,444,457,464,475,495,508,509,529,548,563,564,584,606,621,622,645,668,684,693,708,733
309,"Net additions, including cellular M2M",1251,Cellular M2M,553,Vodacom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,699","1,886","2,322","2,967","3,594","4,037","4,662","5,364","6,099","6,704","7,233","7,710","8,086","8,342","8,869","9,411","9,854","10,054","10,703","11,492","12,167","12,502","13,287","14,139","14,875","15,410","16,062","16,864","17,428","17,632","18,526","19,553","20,422","20,756","21,732","22,694","23,417","23,625","24,604","25,600","26,330","26,764","27,480","28,511"
309,"Net additions, including cellular M2M",1251,Cellular M2M,591,Zantel (Millicom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,90,95,102,105,111,116,119,121,126,136,144,149,157,166,173,176,185,193,200,202,211,221,228,233,241,251,259,261,273,284,292,294,306,319,328,329,343,356,366,372,381,396
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,"Growth rate, including cellular M2M, quarterly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,"Growth rate, including cellular M2M, quarterly",0,Total,,Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.81%,9.85%,-1.15%,1.01%,-0.41%,6.43%,7.50%,6.84%,1.64%,3.22%,3.38%,5.78%,0.79%,-3.27%,1.33%,2.38%,1.52%,3.07%,6.97%,5.54%,4.09%,3.96%,5.26%,5.65%,-1.05%,-1.66%,3.45%,3.94%,2.63%,2.46%,2.35%,2.21%,2.04%,1.86%,1.77%,1.72%,1.64%,1.53%,1.48%,1.45%,1.41%,1.35%,1.30%,1.27%
310,"Growth rate, including cellular M2M, quarterly",0,Total,93,Airtel (Bharti Airtel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.28%,4.78%,19.86%,2.03%,-1.55%,8.04%,6.72%,2.33%,1.61%,5.61%,6.63%,4.43%,1.01%,0.94%,2.97%,2.55%,1.98%,0.79%,3.25%,0.07%,1.60%,5.92%,5.92%,1.47%,-3.00%,1.77%,3.77%,3.68%,1.35%,1.20%,1.13%,1.09%,1.06%,0.99%,0.96%,0.94%,0.91%,0.85%,0.83%,0.82%,0.80%,0.77%,0.74%,0.73%
310,"Growth rate, including cellular M2M, quarterly",0,Total,1421,BOL Mobile (Benson Informatics)  (Closed Q2 2013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.87%,-24.58%,6.86%,-6.81%,-13.44%,-19.48%,2.28%,-8.78%,-21.63%,-14.00%,-12.00%,-21.54%,-27.17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,"Growth rate, including cellular M2M, quarterly",0,Total,2033,Sasatel (Dovetel)  (Closed Q2 2012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.10%,10.97%,40.23%,7.61%,-65.77%,-17.69%,6.66%,-21.94%,-17.41%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,"Growth rate, including cellular M2M, quarterly",0,Total,279,Tigo (Millicom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.44%,7.80%,4.14%,-2.14%,4.33%,5.78%,6.52%,3.56%,0.86%,2.09%,5.33%,2.22%,0.40%,-1.68%,-1.29%,1.94%,4.58%,4.67%,10.12%,13.23%,6.21%,8.87%,5.37%,4.49%,1.39%,-10.05%,2.19%,2.94%,2.51%,2.41%,2.33%,2.19%,2.00%,1.83%,1.75%,1.69%,1.62%,1.51%,1.47%,1.44%,1.40%,1.34%,1.30%,1.27%
310,"Growth rate, including cellular M2M, quarterly",0,Total,1829,TTCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.19%,-6.24%,-0.82%,-11.95%,-23.07%,0.00%,-6.93%,6.35%,0.04%,2.37%,-10.21%,-8.82%,-7.18%,-3.76%,4.43%,0.09%,38.51%,103.35%,4.33%,2.57%,2.93%,1.90%,0.98%,0.00%,0.80%,3.42%,5.15%,4.70%,3.53%,3.07%,2.84%,2.70%,2.54%,2.31%,2.18%,2.08%,1.96%,1.80%,1.70%,1.60%,1.49%,1.37%,1.27%,1.18%
310,"Growth rate, including cellular M2M, quarterly",0,Total,553,Vodacom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.72%,10.18%,-13.55%,0.75%,3.13%,6.61%,10.17%,11.71%,2.69%,-6.11%,-0.99%,4.40%,1.26%,2.16%,3.76%,2.72%,0.05%,3.50%,6.40%,4.42%,3.13%,-1.33%,4.43%,1.63%,-2.51%,-2.38%,1.65%,3.15%,1.95%,1.63%,1.49%,1.48%,1.45%,1.35%,1.31%,1.29%,1.25%,1.18%,1.17%,1.15%,1.13%,1.10%,1.07%,1.06%
310,"Growth rate, including cellular M2M, quarterly",0,Total,591,Zantel (Millicom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.79%,32.22%,-16.13%,8.24%,-21.28%,1.14%,0.33%,12.14%,-1.75%,56.86%,5.64%,23.96%,-0.42%,-35.04%,-9.89%,0.99%,-3.61%,-1.71%,3.46%,-2.96%,1.00%,-5.98%,-3.91%,-12.52%,-4.65%,-6.64%,-4.99%,-3.00%,2.91%,6.92%,8.06%,6.71%,5.15%,4.73%,4.48%,4.24%,3.95%,3.63%,3.47%,3.35%,3.21%,3.03%,2.89%,2.80%
310,"Growth rate, including cellular M2M, quarterly",0,Total,3194,Smile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.67%,50.00%,116.67%,53.85%,35.00%,25.93%,24.63%,19.76%,16.50%,14.16%,13.50%,11.99%,11.05%,10.20%,9.37%,8.61%,8.04%,7.61%,7.21%,6.69%,6.36%,5.99%,5.60%,5.17%,4.94%,4.70%,4.45%,4.13%,3.96%,3.77%,3.55%,3.33%,3.16%,3.03%
310,"Growth rate, including cellular M2M, quarterly",0,Total,5809,Smart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.49%,79.76%,42.64%,28.24%,21.26%,16.69%,-26.11%,6.52%,9.13%,10.05%,8.45%,6.84%,5.88%,5.47%,5.19%,4.71%,4.42%,4.16%,3.86%,3.51%,3.34%,3.21%,3.06%,2.87%,2.73%,2.62%
310,"Growth rate, including cellular M2M, quarterly",0,Total,5929,Halotel (Viettel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.60%,30.00%,17.80%,12.00%,7.70%,6.69%,6.01%,5.30%,4.50%,3.78%,3.41%,3.19%,2.95%,2.62%,2.45%,2.35%,2.24%,2.08%,1.96%,1.86%
310,"Growth rate, including cellular M2M, quarterly",1251,Cellular M2M,,Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.45%,24.29%,23.58%,23.87%,23.05%,20.86%,19.78%,18.85%,17.90%,16.60%,15.32%,14.17%,13.02%,11.88%,11.28%,10.75%,10.16%,9.40%,9.14%,8.98%,8.71%,8.22%,8.07%,7.94%,7.73%,7.43%,7.20%,7.05%,6.80%,6.44%,6.36%,6.31%,6.19%,5.92%,5.85%,5.77%,5.63%,5.38%,5.31%,5.25%,5.13%,4.96%,4.85%,4.80%
310,"Growth rate, including cellular M2M, quarterly",1251,Cellular M2M,93,Airtel (Bharti Airtel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.02%,21.47%,18.40%,16.43%,14.87%,13.15%,12.12%,11.05%,9.99%,9.11%,8.59%,8.47%,8.22%,7.73%,7.55%,7.37%,7.00%,6.56%,6.42%,6.25%,6.06%,5.71%,5.63%,5.53%,5.39%,5.19%,5.06%,5.01%,4.90%,4.68%,4.65%,4.60%,4.52%,4.33%,4.30%,4.28%,4.20%,4.04%,4.03%,4.01%,3.95%,3.85%,3.78%,3.77%
310,"Growth rate, including cellular M2M, quarterly",1251,Cellular M2M,553,Vodacom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.36%,23.85%,23.71%,24.49%,23.83%,21.61%,20.52%,19.59%,18.63%,17.26%,15.88%,14.61%,13.37%,12.17%,11.53%,10.97%,10.35%,9.57%,9.30%,9.13%,8.86%,8.36%,8.20%,8.07%,7.85%,7.54%,7.31%,7.15%,6.90%,6.53%,6.44%,6.39%,6.27%,6.00%,5.92%,5.84%,5.69%,5.43%,5.37%,5.30%,5.18%,5.00%,4.89%,4.84%
